doc_id,place_name,geonameid,hit_lat,hit_lon,hit_country_iso2,hit_admin1_name,hit_admin1_code,feature_class,feature_code,candidate_reason,hit_type,rank,ims_facility_id,unlocode,facility_name,facility_city,facility_country_iso2,facility_admin1,facility_lat,facility_lon,distance_km,name_score,admin_score,dist_score,total_score
d72bd47f1c896d6301d412c5f5dbd16b7437401c,Seattle,5809844,47.60621,-122.33207,US,Washington,WA,P,PPLA2,by_country,sea,8,PWT,USPWT,Bremerton,Washington,US,WA,47.5653663,-122.6246836,22.41082943329642,0.25,1.0,0.9626486176111726,0.5387945852833518
d72bd47f1c896d6301d412c5f5dbd16b7437401c,Seattle,5809844,47.60621,-122.33207,US,Washington,WA,P,PPLA2,by_country,sea,9,EOW,USEOW,Edmonds,Washington,US,WA,47.8105738,-122.3774952,22.976996294005467,0.23529411764705882,1.0,0.9617050061766576,0.5296879724412326
d72bd47f1c896d6301d412c5f5dbd16b7437401c,Seattle,5809844,47.60621,-122.33207,US,Washington,WA,P,PPLA2,by_country,sea,10,YVI,USYVI,Vashon Island,Washington,US,WA,47.41667,-122.46667,23.374973215422973,0.23529411764705882,1.0,0.9610417113076284,0.5294889839805238
d72bd47f1c896d6301d412c5f5dbd16b7437401c,Seattle,5809844,47.60621,-122.33207,US,Washington,WA,P,PPLA2,by_country,sea,11,KYP,USKYP,Keyport,Washington,US,WA,47.7,-122.61667,23.73166939148634,0.2857142857142857,1.0,0.9604472176808561,0.5595627367328282
d72bd47f1c896d6301d412c5f5dbd16b7437401c,Seattle,5809844,47.60621,-122.33207,US,Washington,WA,P,PPLA2,by_country,sea,13,PGQ,USPGQ,Puget Sound,Washington,US,WA,47.81667,-122.43333,24.597883227166506,0.23529411764705882,1.0,0.9590035279547224,0.528877528974652
d72bd47f1c896d6301d412c5f5dbd16b7437401c,Seattle,5809844,47.60621,-122.33207,US,Washington,WA,P,PPLA2,by_country,sea,14,AQJ,USAQJ,Maltby,Washington,US,WA,47.8,-122.1,27.67516490990709,0.3076923076923077,1.0,0.9538747251501548,0.5707778021604311
d72bd47f1c896d6301d412c5f5dbd16b7437401c,Seattle,5809844,47.60621,-122.33207,US,Washington,WA,P,PPLA2,by_country,sea,15,MKW,USMKW,Mill Creek,Washington,US,WA,47.85,-122.2,28.851921087871936,0.25,1.0,0.9519134648535468,0.535574039456064
d72bd47f1c896d6301d412c5f5dbd16b7437401c,Seattle,5809844,47.60621,-122.33207,US,Washington,WA,P,PPLA2,by_country,sea,16,PGH,USPGH,Port Gamble,Washington,US,WA,47.85,-122.58333,32.98531497838658,0.35294117647058826,1.0,0.9450244750360224,0.5952720483931596
d72bd47f1c896d6301d412c5f5dbd16b7437401c,Seattle,5809844,47.60621,-122.33207,US,Washington,WA,P,PPLA2,by_country,sea,17,MKI,USMKI,Mukilteo,Washington,US,WA,47.95,-122.3,38.30274002836755,0.23529411764705882,1.0,0.9361620999527207,0.5220251005740515
d72bd47f1c896d6301d412c5f5dbd16b7437401c,Seattle,5809844,47.60621,-122.33207,US,Washington,WA,P,PPLA2,by_country,sea,18,TIW,USTIW,Tacoma,Washington,US,WA,47.2455013,-122.438329,40.89777455472591,0.24,1.0,0.9318370424087902,0.523551112722637
d72bd47f1c896d6301d412c5f5dbd16b7437401c,Seattle,5809844,47.60621,-122.33207,US,Washington,WA,P,PPLA2,by_country,sea,19,B2N,USB2N,Brinnon,Washington,US,WA,47.66667,-122.88333,41.847578281572225,0.23529411764705882,1.0,0.9302540361973797,0.5202526814474492
d72bd47f1c896d6301d412c5f5dbd16b7437401c,Seattle,5809844,47.60621,-122.33207,US,Washington,WA,P,PPLA2,by_country,sea,20,PAE,USPAE,Everett,Washington,US,WA,47.9793437,-122.2127011,42.43797458116234,0.42857142857142855,1.0,0.9292700423647294,0.6359238698522759
d72bd47f1c896d6301d412c5f5dbd16b7437401c,Seattle,5809844,47.60621,-122.33207,US,Washington,WA,P,PPLA2,by_country,sea,21,PLU,USPLU,Port Ludlow,Washington,US,WA,47.91667,-122.68333,43.3715891738924,0.23529411764705882,1.0,0.9277140180435126,0.5194906760012891
d72bd47f1c896d6301d412c5f5dbd16b7437401c,Seattle,5809844,47.60621,-122.33207,US,Washington,WA,P,PPLA2,by_country,sea,22,FNB,USFNB,Freeland,Washington,US,WA,48.0,-122.53333,46.29563109133534,0.26666666666666666,1.0,0.9228406148477745,0.5368521844543324
d72bd47f1c896d6301d412c5f5dbd16b7437401c,Seattle,5809844,47.60621,-122.33207,US,Washington,WA,P,PPLA2,by_country,sea,23,UQQ,USUQQ,Tulalip,Washington,US,WA,48.06667,-122.28333,51.329891428270024,0.2857142857142857,1.0,0.9144501809528833,0.5457636257144364
d72bd47f1c896d6301d412c5f5dbd16b7437401c,Seattle,5809844,47.60621,-122.33207,US,Washington,WA,P,PPLA2,by_country,sea,24,ABC,USABC,Port Hadlock,Washington,US,WA,48.01667,-122.75,55.29100001142601,0.23529411764705882,1.0,0.9078483333142899,0.5135309705825223
d72bd47f1c896d6301d412c5f5dbd16b7437401c,Seattle,5809844,47.60621,-122.33207,US,Washington,WA,P,PPLA2,by_country,sea,25,TA3,USTA3,Tahuya,Washington,US,WA,47.36667,-123.05,60.16337918958334,0.23529411764705882,1.0,0.8997277013506945,0.5110947809934436
d72bd47f1c896d6301d412c5f5dbd16b7437401c,Seattle,5809844,47.60621,-122.33207,US,Washington,WA,P,PPLA2,by_country,sea,26,YSK,USYSK,Smokey Point,Washington,US,WA,48.15,-122.16667,61.712062569880565,0.3333333333333333,1.0,0.8971465623835324,0.5691439687150597
d72bd47f1c896d6301d412c5f5dbd16b7437401c,Seattle,5809844,47.60621,-122.33207,US,Washington,WA,P,PPLA2,by_country,sea,27,9WA,US9WA,Hoodsport,Washington,US,WA,47.4,-123.13333,64.40815751181619,0.25,1.0,0.8926530708136396,0.5177959212440919
d72bd47f1c896d6301d412c5f5dbd16b7437401c,Seattle,5809844,47.60621,-122.33207,US,Washington,WA,P,PPLA2,by_country,sea,28,TWD,USTWD,Port Townsend,Washington,US,WA,48.1179702,-122.769544,65.59964336882133,0.25,1.0,0.8906672610519645,0.5172001783155893
d72bd47f1c896d6301d412c5f5dbd16b7437401c,Seattle,5809844,47.60621,-122.33207,US,Washington,WA,P,PPLA2,by_country,sea,29,OLM,USOLM,Olympia,Washington,US,WA,47.0451022,-122.8950075,75.45183914707704,0.26666666666666666,1.0,0.8742469347548716,0.5222740804264614
d72bd47f1c896d6301d412c5f5dbd16b7437401c,Seattle,5809844,47.60621,-122.33207,US,Washington,WA,P,PPLA2,by_country,sea,30,BA3,USBA3,Belfair,Washington,US,WA,47.68333,-123.4,80.46139746677908,0.2857142857142857,1.0,0.8658976708887015,0.5311978726951818
d72bd47f1c896d6301d412c5f5dbd16b7437401c,Seattle,5809844,47.60621,-122.33207,US,Washington,WA,P,PPLA2,by_country,sea,31,QMW,USQMW,McCleary,Washington,US,WA,47.05,-123.25,92.79611145999502,0.26666666666666666,1.0,0.8453398142333417,0.5136019442700025
d72bd47f1c896d6301d412c5f5dbd16b7437401c,Seattle,5809844,47.60621,-122.33207,US,Washington,WA,P,PPLA2,by_country,sea,32,CLM,USCLM,Port Angeles,Washington,US,WA,48.118146,-123.430741,99.79041901774328,0.3333333333333333,1.0,0.8336826349704278,0.5501047904911283
d72bd47f1c896d6301d412c5f5dbd16b7437401c,Seattle,5809844,47.60621,-122.33207,US,Washington,WA,P,PPLA2,by_country,sea,33,ZOP,USZOP,Satsop,Washington,US,WA,47.0,-123.46667,108.91561222563668,0.46153846153846156,1.0,0.8184739796239389,0.6224652708102586
d72bd47f1c896d6301d412c5f5dbd16b7437401c,Seattle,5809844,47.60621,-122.33207,US,Washington,WA,P,PPLA2,by_country,sea,34,BLI,USBLI,Bellingham,Washington,US,WA,48.7544012,-122.478836,128.1358566788274,0.35294117647058826,1.0,0.786440238868621,0.5476967775429392
d72bd47f1c896d6301d412c5f5dbd16b7437401c,Seattle,5809844,47.60621,-122.33207,US,Washington,WA,P,PPLA2,by_country,sea,43,MG5,USMG5,Malaga,Washington,US,WA,47.35,-120.18333,163.9735022451194,0.3076923076923077,1.0,0.7267108295914677,0.5026286334928249
d72bd47f1c896d6301d412c5f5dbd16b7437401c,Seattle,5809844,47.60621,-122.33207,US,Washington,WA,P,PPLA2,by_country,sea,44,KLS,USKLS,Kelso,Washington,US,WA,46.1421249,-122.905299,168.52773733177958,0.3076923076923077,1.0,0.7191204377803674,0.5003515159494948
d72bd47f1c896d6301d412c5f5dbd16b7437401c,Seattle,5809844,47.60621,-122.33207,US,Washington,WA,P,PPLA2,by_country,sea,63,3WA,US3WA,Lyle,Washington,US,WA,45.68333,-121.28333,228.30512999613825,0.36363636363636365,1.0,0.6194914500064362,0.504029253183749
d72bd47f1c896d6301d412c5f5dbd16b7437401c,Seattle,5809844,47.60621,-122.33207,US,Washington,WA,P,PPLA2,by_country,sea,64,GLA,USGLA,Goldendale,Washington,US,WA,45.81667,-120.81667,230.08752670078292,0.47058823529411764,1.0,0.6165207888320285,0.5673091778260791
d72bd47f1c896d6301d412c5f5dbd16b7437401c,Seattle,5809844,47.60621,-122.33207,US,Washington,WA,P,PPLA2,by_country,sea,70,PWG,USPWG,Paterson,Washington,US,WA,45.93333,-119.6,279.06991667000125,0.4,1.0,0.5348834722166647,0.5004650416649994
da6565d507de01ff6bce7229d4d7e772d8d6a077,Baltic Sea,2633321,56.0,18.0,,,00,H,SEA,by_sea_coords_600.0km,sea,5,KLR,SEKLR,Kalmar,Kalmar län,SE,H,56.66667,16.36667,125.02307407701312,0.46153846153846156,0.0,0.7916282098716448,0.5144115398845703
da6565d507de01ff6bce7229d4d7e772d8d6a077,Baltic Sea,2633321,56.0,18.0,,,00,H,SEA,by_sea_coords_600.0km,sea,34,GDN,PLGDN,Gdansk,,PL,,54.3706858,18.61298210330077,185.30162236363262,0.5,0.0,0.691163962727279,0.5073491888181837
da6565d507de01ff6bce7229d4d7e772d8d6a077,Baltic Sea,2633321,56.0,18.0,,,00,H,SEA,by_sea_coords_600.0km,sea,38,BLT,RUBLT,Baltiysk,,RU,,54.6437214,19.8941584,192.61091725440977,0.6666666666666666,0.0,0.6789818045759837,0.6036945413727951
da6565d507de01ff6bce7229d4d7e772d8d6a077,Krasnodarskiy Kray,542415,44.98811,38.97675,RU,Krasnodar Krai,38,A,ADM1,by_country,normal,1,KRR,RUKRR,Krasnodar,,RU,,45.0351532,38.9772396,5.231106761827888,1.0,0.0,0.9302519098422948,0.8790755729526885
da6565d507de01ff6bce7229d4d7e772d8d6a077,Krasnodarskiy Kray,542415,44.98811,38.97675,RU,Krasnodar Krai,38,A,ADM1,by_country,normal,2,ABK,RUABK,Abinsk,Krasnodarskiy kray,RU,KDA,44.86667,38.15,66.47263833134342,1.0,0.0,0.11369815558208773,0.6341094466746263
da6565d507de01ff6bce7229d4d7e772d8d6a077,London,2643743,51.50853,-0.12574,GB,England,ENG,P,PPLC,by_country,normal,1,LON,GBLON,London,"London, City of",GB,LND,51.5150512,-0.09312638843529097,2.3705712001724177,1.0,0.0,0.9683923839977011,0.8905177151993102
da6565d507de01ff6bce7229d4d7e772d8d6a077,London,2643743,51.50853,-0.12574,GB,England,ENG,P,PPLC,by_country,normal,2,GSR,GBGSR,Aldersgate,"London, City of",GB,LND,51.51667,-0.08333,3.0712329649920527,0.631578947368421,0.0,0.9590502271334393,0.6666624365610844
da6565d507de01ff6bce7229d4d7e772d8d6a077,London,2643743,51.50853,-0.12574,GB,England,ENG,P,PPLC,by_country,normal,3,LEW,GBLEW,Edgeware,"London, City of",GB,LND,51.6,-0.26667,14.085000750182974,0.631578947368421,0.0,0.8121999899975604,0.6226073654203207
da6565d507de01ff6bce7229d4d7e772d8d6a077,London,2643743,51.50853,-0.12574,GB,England,ENG,P,PPLC,by_country,normal,4,AEW,GBAEW,Hanwell,"London, City of",GB,LND,51.5089838,-0.3381584,14.700957419214406,0.631578947368421,0.0,0.8039872344104746,0.6201435387441949
da6565d507de01ff6bce7229d4d7e772d8d6a077,London,2643743,51.50853,-0.12574,GB,England,ENG,P,PPLC,by_country,normal,5,BKG,GBBKG,Barking/London,Essex,GB,ESS,51.5389922,0.0804245,14.660038950082207,0.6,0.0,0.8045328139989039,0.6013598441996711
da6565d507de01ff6bce7229d4d7e772d8d6a077,London,2643743,51.50853,-0.12574,GB,England,ENG,P,PPLC,by_country,normal,6,HRF,GBHRF,Harefield,Hillingdon,GB,HIL,51.6,-0.48333,26.733446984062905,0.625,0.0,0.6435540402124946,0.5680662120637484
da6565d507de01ff6bce7229d4d7e772d8d6a077,Moscow,524901,55.75204,37.61781,RU,Moscow,48,P,PPLC,by_country,normal,1,MOW,RUMOW,Moskva,Moskva,RU,MOW,55.75,37.6,1.137388851143242,1.0,0.0,0.9848348153180901,0.895450444595427
da6565d507de01ff6bce7229d4d7e772d8d6a077,Novorossiysk,518255,44.73188,37.76176,RU,Krasnodar Krai,38,P,PPLA2,by_country,normal,1,NVS,RUNVS,Novorossiysk,Krasnodarskiy kray,RU,KDA,44.71667,37.76667,1.7351901983115687,1.0,0.0,0.9768641306891791,0.8930592392067537
da6565d507de01ff6bce7229d4d7e772d8d6a077,Saratovskaya Oblast,498671,51.5,47.0,RU,Saratov Oblast,67,A,ADM1,by_country,normal,1,POK,RUPOK,Pokrovsk,"Sakha, Respublika [Yakutiya]",RU,SAR,51.5,46.11667,61.144146311604366,0.6829268292682927,1.0,0.18474471584527508,0.5651795123145582
df6c8cc5944b8a7f999214910cbbf3d909347a28,Catherine Hill Bay,2172045,-33.16667,151.63333,AU,New South Wales,02,P,PPLX,by_country,sea,1,CHB,AUCHB,Catherine Hill Bay,New South Wales,AU,NSW,-33.1556323,151.6273518,1.3476002584555933,1.0,0.0,0.9977539995692407,0.8993261998707722
df6c8cc5944b8a7f999214910cbbf3d909347a28,Catherine Hill Bay,2172045,-33.16667,151.63333,AU,New South Wales,02,P,PPLX,by_country,sea,4,WSN,AUWSN,Warners Bay,New South Wales,AU,NSW,-32.96667,151.65,22.293171943718285,0.4827586206896552,0.0,0.9628447134271362,0.5785085864419339
df6c8cc5944b8a7f999214910cbbf3d909347a28,Catherine Hill Bay,2172045,-33.16667,151.63333,AU,New South Wales,02,P,PPLX,by_country,sea,6,NTL,AUNTL,Newcastle,New South Wales,AU,NSW,-32.9272881,151.7812534,29.976857218634024,0.4,0.0,0.9500385713022766,0.525011571390683
df6c8cc5944b8a7f999214910cbbf3d909347a28,Catherine Hill Bay,2172045,-33.16667,151.63333,AU,New South Wales,02,P,PPLX,by_country,sea,7,SGT,AUSGT,Sandgate,New South Wales,AU,NSW,-32.86667,151.7,33.932712149233545,0.37209302325581395,0.0,0.9434454797512775,0.5062894578788716
df6c8cc5944b8a7f999214910cbbf3d909347a28,Catherine Hill Bay,2172045,-33.16667,151.63333,AU,New South Wales,02,P,PPLX,by_country,sea,10,HBE,AUHBE,Heatherbrae,New South Wales,AU,NSW,-32.78333,151.73333,43.634221635748766,0.43478260869565216,0.0,0.927276297273752,0.5390524543995169
df6c8cc5944b8a7f999214910cbbf3d909347a28,Catherine Hill Bay,2172045,-33.16667,151.63333,AU,New South Wales,02,P,PPLX,by_country,sea,14,FWT,AUFWT,Freshwater,New South Wales,AU,NSW,-33.76667,151.28333,74.19676600735777,0.4,0.0,0.8763387233210704,0.5029016169963212
df6c8cc5944b8a7f999214910cbbf3d909347a28,Catherine Hill Bay,2172045,-33.16667,151.63333,AU,New South Wales,02,P,PPLX,by_country,sea,17,MRK,AUMRK,Macquarie Park,New South Wales,AU,NSW,-33.76667,151.11667,82.14572005496105,0.4375,0.0,0.8630904665750649,0.5214271399725194
df6c8cc5944b8a7f999214910cbbf3d909347a28,Catherine Hill Bay,2172045,-33.16667,151.63333,AU,New South Wales,02,P,PPLX,by_country,sea,18,PJK,AUPJK,Port Jackson,New South Wales,AU,NSW,-33.858333333,151.233333333,85.38289076758656,0.42424242424242425,0.0,0.8576951820540224,0.5118540091616612
df6c8cc5944b8a7f999214910cbbf3d909347a28,Catherine Hill Bay,2172045,-33.16667,151.63333,AU,New South Wales,02,P,PPLX,by_country,sea,19,SYD,AUSYD,Sydney,New South Wales,AU,NSW,-33.85,151.2,85.95038137848539,0.4375,0.0,0.856749364369191,0.5195248093107573
df6c8cc5944b8a7f999214910cbbf3d909347a28,Catherine Hill Bay,2172045,-33.16667,151.63333,AU,New South Wales,02,P,PPLX,by_country,sea,21,ELB,AUELB,Elizabeth Bay,Northern Territory,AU,NT,-33.8716908,151.2282875,86.92297136318993,0.45161290322580644,0.0,0.8551283810613501,0.5275062562538888
df6c8cc5944b8a7f999214910cbbf3d909347a28,Catherine Hill Bay,2172045,-33.16667,151.63333,AU,New South Wales,02,P,PPLX,by_country,sea,26,SUH,AUSUH,Surry Hills,New South Wales,AU,NSW,-33.88333,151.21667,88.55524677797885,0.41379310344827586,0.0,0.8524079220367019,0.5039982386799761
df6c8cc5944b8a7f999214910cbbf3d909347a28,Catherine Hill Bay,2172045,-33.16667,151.63333,AU,New South Wales,02,P,PPLX,by_country,sea,36,PEN,AUPEN,Pendle Hills,New South Wales,AU,NSW,-33.8,150.95,94.73892512996504,0.5333333333333333,0.0,0.8421017914500583,0.5726305374350175
df6c8cc5944b8a7f999214910cbbf3d909347a28,Catherine Hill Bay,2172045,-33.16667,151.63333,AU,New South Wales,02,P,PPLX,by_country,sea,40,BTB,AUBTB,Botany Bay,New South Wales,AU,NSW,-33.9859293,151.1883543,99.99027349633782,0.42857142857142855,0.0,0.8333495441727703,0.5071477203946881
df6c8cc5944b8a7f999214910cbbf3d909347a28,Catherine Hill Bay,2172045,-33.16667,151.63333,AU,New South Wales,02,P,PPLX,by_country,sea,46,CRU,AUCRU,Cronulla,New South Wales,AU,NSW,-34.05,151.15,107.93929823935258,0.46153846153846156,0.0,0.820101169601079,0.5229534278034007
df6c8cc5944b8a7f999214910cbbf3d909347a28,Catherine Hill Bay,2172045,-33.16667,151.63333,AU,New South Wales,02,P,PPLX,by_country,sea,62,TRB,AUTRB,Trial Bay,New South Wales,AU,NSW,-30.8667,153.05,288.5131720096584,0.5925925925925926,0.0,0.519144713317236,0.5112989695507263
df6c8cc5944b8a7f999214910cbbf3d909347a28,Newcastle,2155472,-32.92953,151.7801,AU,New South Wales,02,P,PPLA2,by_country,normal,1,NTL,AUNTL,Newcastle,New South Wales,AU,NSW,-32.9272881,151.7812534,0.2715376096487263,1.0,0.0,0.996379498538017,0.8989138495614051
df6c8cc5944b8a7f999214910cbbf3d909347a28,Newcastle,2155472,-32.92953,151.7801,AU,New South Wales,02,P,PPLA2,by_country,normal,2,SGT,AUSGT,Sandgate,New South Wales,AU,NSW,-32.86667,151.7,10.236344629607173,0.5454545454545454,0.0,0.863515404938571,0.5863273487542986
df6c8cc5944b8a7f999214910cbbf3d909347a28,Newcastle,2155472,-32.92953,151.7801,AU,New South Wales,02,P,PPLA2,by_country,normal,3,WSN,AUWSN,Warners Bay,New South Wales,AU,NSW,-32.96667,151.65,12.822948234001474,0.5454545454545454,0.0,0.8290273568799803,0.5759809343367213
df6c8cc5944b8a7f999214910cbbf3d909347a28,Newcastle,2155472,-32.92953,151.7801,AU,New South Wales,02,P,PPLA2,by_country,normal,4,HBE,AUHBE,Heatherbrae,New South Wales,AU,NSW,-32.78333,151.73333,16.833461603054303,0.5454545454545454,0.0,0.7755538452926093,0.55993888086051
df6c8cc5944b8a7f999214910cbbf3d909347a28,Newcastle,2155472,-32.92953,151.7801,AU,New South Wales,02,P,PPLA2,by_country,normal,5,TOR,AUTOR,Toronto,New South Wales,AU,NSW,-33.0,151.6,18.539461891893925,0.5454545454545454,0.0,0.7528071747747477,0.5531148797051515
df6c8cc5944b8a7f999214910cbbf3d909347a28,Newcastle,2155472,-32.92953,151.7801,AU,New South Wales,02,P,PPLA2,by_country,normal,6,BFD,AUBFD,Beresfield,New South Wales,AU,NSW,-32.8,151.65,18.844074398988983,0.5454545454545454,0.0,0.7487456746801469,0.5518964296767712
df6c8cc5944b8a7f999214910cbbf3d909347a28,Newcastle,2155472,-32.92953,151.7801,AU,New South Wales,02,P,PPLA2,by_country,normal,7,LMQ,AULMQ,Lake Macquarie,New South Wales,AU,NSW,-33.06667,151.6,22.685616540670814,0.5454545454545454,0.0,0.6975251127910558,0.536530261110044
df6c8cc5944b8a7f999214910cbbf3d909347a28,Newcastle,2155472,-32.92953,151.7801,AU,New South Wales,02,P,PPLA2,by_country,normal,8,CHB,AUCHB,Catherine Hill Bay,New South Wales,AU,NSW,-33.1556323,151.6273518,28.8930022439851,0.5454545454545454,0.0,0.6147599700801987,0.5117007182967868
dfae8220d9f38aeaa6abde8924537339a870b4a0,Antwerpen,2803138,51.22047,4.40026,BE,Flanders,VLG,P,PPL,by_country,normal,1,ANR,BEANR,Antwerpen,Antwerpen,BE,VAN,51.21667,4.41667,1.2185156856374417,1.0,0.0,0.9837531241915007,0.8951259372574503
dfae8220d9f38aeaa6abde8924537339a870b4a0,Antwerpen,2803138,51.22047,4.40026,BE,Flanders,VLG,P,PPL,by_country,normal,2,PTP,BEPTP,Pijp Tabak,Antwerpen,BE,VAN,51.23333,4.35,3.7806882945571934,1.0,0.0,0.9495908227392375,0.8848772468217712
dfae8220d9f38aeaa6abde8924537339a870b4a0,Antwerpen,2803138,51.22047,4.40026,BE,Flanders,VLG,P,PPL,by_country,normal,3,BUD,BEBUD,Burcht,Antwerpen,BE,VAN,51.2,4.35,4.175951972200801,1.0,0.0,0.944320640370656,0.8832961921111968
dfae8220d9f38aeaa6abde8924537339a870b4a0,Antwerpen,2803138,51.22047,4.40026,BE,Flanders,VLG,P,PPL,by_country,normal,4,DEG,BEDEG,Deurne,Antwerpen,BE,VAN,51.21667,4.46667,4.644522554152709,1.0,0.0,0.9380730326112973,0.8814219097833891
dfae8220d9f38aeaa6abde8924537339a870b4a0,Antwerpen,2803138,51.22047,4.40026,BE,Flanders,VLG,P,PPL,by_country,normal,5,ZWL,BEZWL,Zwijndrecht,Antwerpen,BE,VAN,51.21667,4.33333,4.6805900017302875,1.0,0.0,0.9375921333102628,0.8812776399930788
dfae8220d9f38aeaa6abde8924537339a870b4a0,Antwerpen,2803138,51.22047,4.40026,BE,Flanders,VLG,P,PPL,by_country,normal,6,MRK,BEMRK,Merksem,Antwerpen,BE,VAN,51.25,4.45,4.772236896163952,1.0,0.0,0.9363701747178139,0.8809110524153441
dfae8220d9f38aeaa6abde8924537339a870b4a0,Antwerpen,2803138,51.22047,4.40026,BE,Flanders,VLG,P,PPL,by_country,normal,7,HBN,BEHBN,Hoboken,Antwerpen,BE,VAN,51.16667,4.35,6.932120619006073,1.0,0.0,0.907571725079919,0.8722715175239757
dfae8220d9f38aeaa6abde8924537339a870b4a0,Antwerpen,2803138,51.22047,4.40026,BE,Flanders,VLG,P,PPL,by_country,normal,8,EKE,BEEKE,Ekeren,Antwerpen,BE,VAN,51.28333,4.41667,7.082403332988955,1.0,0.0,0.9055679555601472,0.8716703866680442
dfae8220d9f38aeaa6abde8924537339a870b4a0,Antwerpen,2803138,51.22047,4.40026,BE,Flanders,VLG,P,PPL,by_country,normal,9,SCT,BESCT,Schoten,Antwerpen,BE,VAN,51.25,4.5,7.681290988525331,1.0,0.0,0.8975827868196623,0.8692748360458986
dfae8220d9f38aeaa6abde8924537339a870b4a0,Antwerpen,2803138,51.22047,4.40026,BE,Flanders,VLG,P,PPL,by_country,normal,10,HEX,BEHEX,Hemiksem,Antwerpen,BE,VAN,51.15,4.35,8.583262932573804,1.0,0.0,0.8855564942323493,0.8656669482697048
dfae8220d9f38aeaa6abde8924537339a870b4a0,Antwerpen,2803138,51.22047,4.40026,BE,Flanders,VLG,P,PPL,by_country,normal,11,WJG,BEWJG,Wijnegem,Antwerpen,BE,VAN,51.23333,4.53333,9.375944633517184,1.0,0.0,0.8749874048864376,0.8624962214659313
dfae8220d9f38aeaa6abde8924537339a870b4a0,Antwerpen,2803138,51.22047,4.40026,BE,Flanders,VLG,P,PPL,by_country,normal,12,SHL,BESHL,Schelle,Antwerpen,BE,VAN,51.13333,4.33333,10.754330009434812,1.0,0.0,0.8566089332075358,0.8569826799622607
dfae8220d9f38aeaa6abde8924537339a870b4a0,Antwerpen,2803138,51.22047,4.40026,BE,Flanders,VLG,P,PPL,by_country,normal,13,LIL,BELIL,Lillo,Antwerpen,BE,VAN,51.3,4.3,11.263922405860514,1.0,0.0,0.8498143679218598,0.8549443103765579
dfae8220d9f38aeaa6abde8924537339a870b4a0,Antwerpen,2803138,51.22047,4.40026,BE,Flanders,VLG,P,PPL,by_country,normal,14,SCE,BESCE,Schilde,Antwerpen,BE,VAN,51.23333,4.56667,11.675766849187374,1.0,0.0,0.8443231086775017,0.8532969326032505
dfae8220d9f38aeaa6abde8924537339a870b4a0,Antwerpen,2803138,51.22047,4.40026,BE,Flanders,VLG,P,PPL,by_country,normal,15,NIL,BENIL,Niel,Antwerpen,BE,VAN,51.11667,4.33333,12.44970251719776,1.0,0.0,0.8340039664373632,0.850201189931209
dfae8220d9f38aeaa6abde8924537339a870b4a0,Antwerpen,2803138,51.22047,4.40026,BE,Flanders,VLG,P,PPL,by_country,normal,16,OEL,BEOEL,Oelegem,Antwerpen,BE,VAN,51.21667,4.58333,12.7572861395509,1.0,0.0,0.8299028514726546,0.8489708554417963
dfae8220d9f38aeaa6abde8924537339a870b4a0,Antwerpen,2803138,51.22047,4.40026,BE,Flanders,VLG,P,PPL,by_country,normal,17,BRT,BEBRT,Berendrecht,Antwerpen,BE,VAN,51.33333,4.31667,13.830992017194584,1.0,0.0,0.8155867731040722,0.8446760319312216
dfae8220d9f38aeaa6abde8924537339a870b4a0,Antwerpen,2803138,51.22047,4.40026,BE,Flanders,VLG,P,PPL,by_country,normal,18,NVN,BENVN,Noeveren,Antwerpen,BE,VAN,51.1,4.35,13.846580177151782,1.0,0.0,0.8153789309713095,0.8446136792913929
